Rainfall, Discharge ,Temperature ,RH,Date,ETO mm,Soil Moisture %
0.8,0,30.06,74.06,14-05-2016,2.67,11.84
14.7,0,29.23,81.12,15-05-2016,2.49,11.78
4.4,0,29.38,80.25,16-05-2016,2.26,11.73
1.4,0,28.65,81.38,17-05-2016,2.25,11.68
19.7,0,28.56,81.38,18-05-2016,2.47,11.63
0.8,0,28.91,79.44,19-05-2016,2.49,11.59
5.8,0,28.44,80.44,20-05-2016,2.65,11.54
0.4,0,29.44,74.81,21-05-2016,2.75,11.5
0,0,29.44,76.88,22-05-2016,3.33,11.46
0,5.81,29.45,77.5,23-05-2016,3.27,11.42
0,0,29.65,75.44,24-05-2016,3.35,11.38
1.7,0,29.31,74.81,25-05-2016,2.77,11.34
0.2,0,28.46,79.56,26-05-2016,3.17,11.31
0,0,28.64,77.56,27-05-2016,3.19,11.27
0,0,28.98,78.69,28-05-2016,2.98,11.25
9.6,0,27.98,81.19,29-05-2016,3.14,11.2
2.8,0,28.16,79.62,30-05-2016,2.66,11.18
5.5,0,28.2,80.38,31-05-2016,3.26,11.14
2,0.21,28.13,81.69,01-06-2016,3.63,11.11
2.1,0.2,27.03,83.56,02-06-2016,3,11.09
2.4,0.19,27.73,83.12,03-06-2016,3.14,11.06
4.6,0,27.26,88.44,04-06-2016,2.78,11.04
0,0,27.44,85.75,05-06-2016,2.94,11.01
1.7,0,27.07,85.38,06-06-2016,3.58,10.98
0,0,27.55,85.88,07-06-2016,2.23,10.96
24.3,0,26.96,86.31,08-06-2016,2.36,10.93
24.9,0,26.36,86.69,09-06-2016,2.75,10.91
41.5,74.82,26.83,82.38,10-06-2016,2.47,10.89
17.3,239.3,27.08,80.81,11-06-2016,2.57,10.87
7.4,0,27.02,82.94,12-06-2016,2.76,10.84
4.8,0,26.8,81.69,13-06-2016,3.01,10.82
10.1,67.76,27.1,83.06,14-06-2016,3.02,10.83
0.9,148,27.05,81.31,15-06-2016,2.8,10.78
13.6,135.5,27.12,85.44,16-06-2016,3.84,10.76
8,83.27,27.05,86.25,17-06-2016,3.44,10.74
16,167.4,26.48,87.81,18-06-2016,3.06,10.73
5.8,0,26.57,79.62,19-06-2016,2.86,10.71
1.8,0,26.05,84.19,20-06-2016,2.69,10.69
11.8,217.9,24.97,88.81,21-06-2016,2.76,11.48
24.9,315.8,25.17,87.19,22-06-2016,2.83,10.66
41.2,436.9,25.21,88.31,23-06-2016,2.83,10.64
49.6,602.4,25.78,87.94,24-06-2016,2.57,10.62
39.9,395.64,25.78,87.38,25-06-2016,2.57,10.61
11,0,26.06,89.38,26-06-2016,3.03,10.6
8,0,26.09,92.31,27-06-2016,3.13,10.58
10,0,25.86,92.56,28-06-2016,3.03,10.57
186.4,2456,25.89,92.56,29-06-2016,2.61,10.55
170.7,1822,26.19,90.69,30-06-2016,2.81,11.86
114.9,1270,26.48,89.88,01-07-2016,3.28,11.38
119.1,1177,26.4,89.06,02-07-2016,2.96,11.34
55.9,576.9,26.11,90.25,03-07-2016,2.77,11.3
164.6,1948,26.11,90.38,04-07-2016,2.63,11.26
152.3,1881,26.3,89.75,05-07-2016,2.79,11.22
112.7,1234,26.04,91.19,06-07-2016,3.01,11.19
40.4,489.2,25.98,90.94,07-07-2016,2.71,11.15
118.4,1188,26.23,89.81,08-07-2016,2.91,11.13
114.2,1219,26.04,90.56,09-07-2016,3.33,11.1
62.1,684.7,26.19,89.25,10-07-2016,3.76,11.08
155.8,1152,26.03,89.88,11-07-2016,3.88,11.05
129.7,1065,25.92,89.38,12-07-2016,2.89,11.03
126.8,1249,25.96,88.69,13-07-2016,2.94,11
116.4,1191,25.83,89.31,14-07-2016,3.39,10.97
104,1045.5,25.92,89.56,15-07-2016,3.31,10.94
113.3,1298,25.42,90.5,16-07-2016,3.32,10.92
46.5,465.2,25.08,91.06,17-07-2016,3.52,10.89
51.4,625.4,24.77,90.56,18-07-2016,3.73,10.87
56.6,602.1,25.09,90.31,19-07-2016,3.65,10.84
51.3,520.4,25.29,90.81,20-07-2016,3.95,10.82
58.1,619,25.17,90.62,21-07-2016,3.6,10.8
74.3,909.07,25.24,90.25,22-07-2016,3.47,10.89
65,655.7,24.94,92.44,23-07-2016,3.06,10.86
55.5,598.8,25.03,91.81,24-07-2016,3.18,10.84
66.5,694.9,25.23,90.81,25-07-2016,3.03,10.82
54.7,540.6,25.24,90.06,26-07-2016,3.12,10.8
43.8,433.9,24.52,91.12,27-07-2016,3.7,10.77
54.6,547.2,24.91,91.12,28-07-2016,3.59,10.75
48.2,446.4,24.62,89.5,29-07-2016,4.19,10.74
41.3,421.8,24.52,90.62,30-07-2016,3.63,10.72
22.5,284.6,24.77,90.56,31-07-2016,3.24,10.71
45.6,471.8,25.3,89.69,01-08-2016,3.23,10.7
18.6,269.4,25.54,88.19,02-08-2016,3.35,10.79
38.1,433,25.72,87.75,03-08-2016,3.29,15.24
62.7,701.8,25.65,89,04-08-2016,3.22,14.44
127.4,1227,25.56,89.69,05-08-2016,3.06,15.11
78.3,934.5,25.62,89.12,06-08-2016,3.72,14.72
60.8,782.4,25.59,90.19,07-08-2016,3.7,14.38
114.7,1182,25.55,89.31,08-08-2016,3.62,14.2
74.5,884.2,25.69,87.81,09-08-2016,3.63,13.97
74.3,886.2,25.48,88.5,10-08-2016,3.51,17.88
76,899,25.72,89.06,11-08-2016,3.13,16.29
84.7,915.3,25.78,90.19,12-08-2016,3.05,15.62
114,1213,25.76,88.88,13-08-2016,3.2,15.42
101,987.89,25.65,88.12,14-08-2016,3.41,15.06
75.9,789.6,25.56,87.94,15-08-2016,3.58,15.01
114,1173,25.62,88.44,16-08-2016,3.12,14.72
116.8,1296,25.65,88.88,17-08-2016,3.24,14.58
113.1,1382,25.47,89.44,18-08-2016,2.77,16.52
111.8,1176,25.49,88.75,19-08-2016,2.93,17.6
71.1,809.1,25.57,88.69,20-08-2016,3.07,18.04
48,543.5,25.73,89.31,21-08-2016,3.31,18.07
53,656,25.78,89.06,22-08-2016,3.27,17.51
61.9,680.7,25.67,89.81,23-08-2016,3.3,19.96
89.9,1032,25.68,90.31,24-08-2016,3.55,29.46
61.8,783.3,25.68,90.75,25-08-2016,3.29,23.58
63.3,806.9,25.51,89.69,26-08-2016,3.3,21.68
63.8,648.2,25.63,89.31,27-08-2016,3.43,20.78
44.2,483.7,25.49,88.81,28-08-2016,3.2,21.81
52.6,536.5,25.51,89.81,29-08-2016,3.14,21.51
54.9,552.2,25.44,91.56,30-08-2016,3.14,28.55
53.9,556.67,24.73,91.88,31-08-2016,3.18,28.88
58.1,587.06,24.63,89.69,01-09-2016,2.94,24.05
54.8,539.89,24.67,90.5,02-09-2016,2.66,30.9
42.2,547.24,25.01,89.38,03-09-2016,2.71,25.24
41,138.7,25.21,88.62,04-09-2016,2.68,25.13
54,578.9,25.07,88.81,05-09-2016,2.93,24.34
24,354.7,25.08,87.44,06-09-2016,3.46,25.62
17,180,24.94,85.81,07-09-2016,4.18,23.25
12,129.7,24.8,86.75,08-09-2016,4.43,25.69
13.9,343.2,25.23,85.5,09-09-2016,3.43,23.74
31.8,343.4,25.37,86.94,10-09-2016,3.11,27.93
30.7,314,25.01,89.75,11-09-2016,3.07,26.21
31.9,313.3,25.32,86.69,12-09-2016,2.91,28.65
34,341,25.55,89,13-09-2016,2.84,25.76
31.9,348.1,25.63,89.5,14-09-2016,2.56,26.32
37.5,342.7,25.53,90,15-09-2016,3.04,15.03
40.7,495.14,25.65,89.06,16-09-2016,2.75,12.78
34.2,359.2,25.51,87.19,17-09-2016,2.76,27.25
23.9,238.4,25.48,87.75,18-09-2016,3.18,26.37
31.8,341.7,25.35,88.25,19-09-2016,3.76,26.78
30.7,337.7,25.21,87.88,20-09-2016,3.91,26.85
31.9,272.5,25.35,88.38,21-09-2016,3.47,27.32
34,285,25.08,87.75,22-09-2016,2.97,26.34
31.9,482.8,25.19,89.44,23-09-2016,2.89,28.53
37.5,320.9,25.23,89.88,24-09-2016,2.86,27.77
8.5,84.7,24.99,88.62,25-09-2016,2.71,28.24
6.2,67.1,24.86,90,26-09-2016,2.62,27.95
52.4,524.5,25.12,91.94,27-09-2016,2.78,29.25
28.1,379.4,24.98,93.75,28-09-2016,2.57,29.48
33.3,349,25.34,90.88,29-09-2016,3.08,31.43
20.8,268.7,24.99,88.94,30-09-2016,3.16,30.28
31.5,350.8,24.97,87.25,01-10-2016,3.08,30.1
0,0,25.12,86.81,02-10-2016,3.31,30.41
0,0,25.56,85.94,03-10-2016,3.04,28.86
20,252.2,25.37,84.38,04-10-2016,3.19,29.21
20.2,237.5,25.1,85.44,05-10-2016,2.88,28.38
20.5,232.9,24.72,84.38,06-10-2016,3.06,26.91
18,221,24.97,84.06,07-10-2016,2.91,26.69
19,214,25.44,85.25,08-10-2016,2.78,30.4
0,0,25.11,86.69,09-10-2016,2.82,31.92
2.5,0,25.37,85.81,10-10-2016,2.7,30.08
0.2,0,25.67,89.06,11-10-2016,2.84,28.83
14.1,141.4,26,88,12-10-2016,2.95,31.79
33.2,345.8,25.66,92.56,13-10-2016,2.76,29.36
20.2,205.8,26.04,89,14-10-2016,2.53,31.22
27.1,351.4,26.1,79.19,15-10-2016,2.78,32.55
0,0,25.83,77.12,16-10-2016,2.96,32.3
0,0,25.47,74.12,17-10-2016,3.16,31.9
10.8,107.7,25.49,77.94,18-10-2016,2.91,30.69
10.8,111.8,25.51,82.62,19-10-2016,2.57,31.56
15.8,115.5,25.62,81.25,20-10-2016,2.42,30.76
10.7,108.4,25.6,81.5,21-10-2016,2.54,29.13
0,0,25.6,81.31,22-10-2016,2.82,29.24
0,0,25.3,79.5,23-10-2016,2.93,30.1
0,0,25.51,81.44,24-10-2016,3.03,28.99
8.2,87.83,25.66,81.62,25-10-2016,2.98,27.83
0,0,26.07,80.31,26-10-2016,2.62,31.27
7.8,77.35,25.89,74.94,27-10-2016,2.74,32.49
,0,26.36,73.75,28-10-2016,2.81,32.21
0,0,26.23,73.81,29-10-2016,2.85,32.19
0,0,25.9,77.44,30-10-2016,2.82,32.65
0,0,26.4,80,31-10-2016,2.56,32.66
8.9,67.95,26.57,84.94,01-11-2016,2.98,32.66
5.3,0,26.37,82.75,02-11-2016,3.25,32.25
0,0,26.62,82.44,03-11-2016,2.79,31.72
8.9,79.18,26.76,81.19,04-11-2016,2.68,32.34
0,0,25.83,75.62,05-11-2016,2.45,32.53
0,0,24.63,71.31,06-11-2016,2.57,32.48
6.7,68.31,24.37,71.56,07-11-2016,2.38,31.41
5.4,50.58,24.99,73.75,08-11-2016,2.64,30.3
0,0,24.79,71.88,09-11-2016,2.81,29.86
3.7,39.36,24.87,77.88,10-11-2016,2.63,29.03
5.7,57.53,24.7,75.25,11-11-2016,2.74,32.13
5.6,56.93,25.57,73.06,12-11-2016,2.52,32.66
0,0,25.87,75.75,13-11-2016,2.64,32.65
0,0,26.43,81.38,14-11-2016,2.7,32.66
3.7,38.09,26.66,82.62,15-11-2016,2.54,32.62
2.3,38.9,26.76,79.75,16-11-2016,2.99,32.48
3.1,37.36,26.91,76.19,17-11-2016,2.93,31.8
3.2,35.94,26.59,74.06,18-11-2016,2.85,30.05
2.4,28.27,26.09,72.06,19-11-2016,2.95,28.97
0,0,25.91,74.06,20-11-2016,2.71,32.55
0.9,12.95,25.68,69.69,21-11-2016,2.76,32.53
9,12.19,25.81,71.38,22-11-2016,2.72,32.43
0,11.84,25.21,67.12,23-11-2016,2.56,31.09
0,11.64,25.04,69.5,24-11-2016,2.66,30.53
0,11.42,25.24,64.38,25-11-2016,2.55,30.1
0,0,25.43,68.94,26-11-2016,2.54,30.37
0,0,25.46,61.69,27-11-2016,2.61,30.11
0,0,25.01,63.81,28-11-2016,2.57,29.54
0,0,25.38,71.38,29-11-2016,2.56,29.37
0,0,24.85,61.56,30-11-2016,2.48,31.94
0,0,25.8,59.06,01-12-2016,2.61,32.63
0,0,26.34,65.44,02-12-2016,2.69,32.68
1.9,0,26.69,75.56,03-12-2016,2.49,32.68
5.3,0,26.38,80.31,04-12-2016,2.65,32.48
0,0,26.58,76.19,05-12-2016,2.5,32.41
2.4,0,26.92,69.38,06-12-2016,2.56,32.66
0,0,25.89,65.69,07-12-2016,2.84,32.65
0,0,26.12,65.44,08-12-2016,3.05,32.58
0,0,25.76,65.81,09-12-2016,3.26,32.31
0,0,24.55,59.12,10-12-2016,3.27,31.81
0,0,24.01,56.62,11-12-2016,3.03,30.48
0,0,25.02,58.31,12-12-2016,2.63,30.36
3.9,0,23.98,78.5,13-12-2016,2.54,32.49
0,0,24.99,83.38,14-12-2016,2.64,32.65
6.6,0,26.4,77.12,15-12-2016,2.63,32.28
0,0,26.22,68,16-12-2016,2.74,31.6
0,0,26.58,73.38,17-12-2016,2.56,31.22
0,0,26.65,67.88,18-12-2016,2.61,31.08
0,0,25.78,64.31,19-12-2016,2.69,30.19
0,0,25.53,61.25,20-12-2016,2.61,28.69
0,0,26.02,62.56,21-12-2016,2.6,27.99
0,0,25.84,59.81,22-12-2016,2.66,26.41
0,0,25.48,52.19,23-12-2016,2.77,24.5
0,0,24.96,54.69,24-12-2016,2.63,23.17
0,0,25.25,66.38,25-12-2016,2.61,22.16
0,0,25.69,62.38,26-12-2016,2.34,20.94
0,0,25.83,53.19,27-12-2016,2.45,20.39
0,0,26.1,52.25,28-12-2016,2.71,19.58
0,0,26.08,56,29-12-2016,2.58,21.31
0,0,25.51,54.69,30-12-2016,2.49,26.85
0,0,25.5,58.06,31-12-2016,2.32,32.51
0,0,25.46,59.69,01-01-2017,2.44,32.59
0,0,25.56,59.38,02-01-2017,2.77,32.61
0,0,26.15,54.81,03-01-2017,2.77,32.31
0,0,26,57.94,04-01-2017,2.57,31.94
0,0,26,56.19,05-01-2017,2.43,31.29
0,0,25.7,61.25,06-01-2017,2.65,30.74
0,0,26.01,63.44,07-01-2017,2.54,32.51
0,0,25.02,61.38,08-01-2017,2.34,32.21
0,0,24.98,64.56,09-01-2017,2.44,31.86
0,0,25.19,64,10-01-2017,2.61,32.46
0,0,25.45,61.31,11-01-2017,2.43,32.34
0,0,25.33,63,12-01-2017,2.41,30.99
0,0,25.75,62,13-01-2017,2.41,30.59
0,0,26.05,62.81,14-01-2017,2.45,29.9
0,0,26.4,61.44,15-01-2017,2.37,31.14
0,0,26.18,58.25,16-01-2017,2.33,31.81
0,0,26.02,51.12,17-01-2017,2.46,32.6
0,0,25.9,49.06,18-01-2017,2.61,32.68
0,0,25.54,48.75,19-01-2017,2.54,32.68
0,0,26.28,50,20-01-2017,2.39,31.87
0,0,27.62,57.94,21-01-2017,2.38,30.3
0,0,28.28,57.19,22-01-2017,2.3,28.28
0,0,28.1,45.94,23-01-2017,2.36,29.41
0,0,27.61,48.31,24-01-2017,2.23,32.6
0,0,27.8,50.75,25-01-2017,2.32,32.17
0,0,28.02,49.75,26-01-2017,2.36,31.63
0.1,0,28.44,58.62,27-01-2017,2.29,32.49
28.7,0,27.94,66.56,28-01-2017,2.7,32.36
3,0,28.7,65.5,29-01-2017,2.81,27.65
0,0,28.64,64.38,30-01-2017,2.76,26
0,0,28.06,64,31-01-2017,2.56,24.32
0,0,27.52,63.56,01-02-2017,2.48,23.63
0,0,27.44,64.06,02-02-2017,2.59,22.47
0,0,27.65,58.94,03-02-2017,2.64,21.2
0,0,27.74,50.88,04-02-2017,2.6,21.79
0,0,26.87,62.25,05-02-2017,2.57,22
0,0,27.47,60.44,06-02-2017,2.51,22.06
0,0,27.02,58.19,07-02-2017,2.62,22.07
0,0,27.26,56.81,08-02-2017,2.39,28.38
0,0,27.58,55.44,09-02-2017,2.34,29.4
0,0,27.08,59.12,10-02-2017,2.32,30.63
0,0,27.56,66.75,11-02-2017,2.35,32.62
0,0,27.79,59.38,12-02-2017,2.49,32.62
0,0,27.81,47.62,13-02-2017,2.56,32.59
0,0,28.36,50.69,14-02-2017,2.79,30.59
0,0,28.83,48.69,15-02-2017,2.63,28.46
0,0,28.62,40.94,16-02-2017,2.66,27.38
0,0,28.02,41.69,17-02-2017,2.91,26.11
0,0,28.36,47.31,18-02-2017,2.83,26.59
0,0,28.16,54.38,19-02-2017,2.55,30.25
0,0,27.77,67.88,20-02-2017,2.33,31.52
